46,13,3,1
47,13,3,1
47,13,3,1
47,13,3,1
47,13,3,1
47,13,3,1
47,13,3,1
48,14,3,1
48,14,3,1
48,14,3,1
48,14,3,1
48,14,3,1
49,14,3,1
49,14,3,1
50,14,3,1
50,14,3,1
50,14,3,1
50,14,3,1
50,14,3,1
51,15,4,2
51,15,4,2
51,15,4,2
52,15,4,2
52,15,4,2
53,15,4,2
53,15,4,2
53,15,4,2
54,16,4,2
54,16,4,2
54,16,4,2
55,16,4,2
55,16,4,2
55,16,4,2
56,16,4,2
56,16,4,2
57,16,4,2
57,16,4,2
58,17,4,2
58,17,4,2
58,17,4,2
58,17,4,2
59,17,4,2
59,17,4,2
60,17,4,2
60,17,4,2
61,17,4,2
61,17,4,2
61,17,4,2
62,18,4,2
62,18,4,2
62,18,4,2
62,18,4,2
63,18,4,2
63,18,4,2
64,19,4,2
64,19,4,2
64,19,4,2
64,19,4,2
65,19,4,2
65,19,4,2
65,19,4,2
65,19,4,2
66,20,4,2
66,20,4,2
66,20,4,2
66,20,4,2
66,20,4,2
66,20,4,2
66,20,4,2
67,20,4,2
67,20,4,2
67,20,4,2
67,20,4,2
68,21,5,3
68,21,5,3
68,21,5,3
68,21,5,3
68,21,5,3
69,21,5,3
69,21,5,3
69,21,5,3
69,21,5,3
69,21,5,3
69,21,5,3
70,22,5,3
70,22,5,3
70,22,5,3
70,22,5,3
70,22,5,3
71,22,5,3
71,22,5,3
71,22,5,3
72,22,5,3
72,22,5,3
72,22,5,3
73,22,5,3
73,22,5,3
73,22,5,3
73,22,5,3
74,22,5,3
74,22,5,3
75,23,6,3
75,23,6,3
76,23,6,3
76,23,6,3
76,23,6,3
76,23,6,3
76,23,6,3
77,23,6,3
77,23,6,3
78,23,6,3
78,23,6,3
78,23,6,3
79,24,6,3
79,24,6,3
79,24,6,3
79,24,6,3
79,24,6,3
80,24,6,3
80,24,6,3
81,24,6,3
81,24,6,3
81,24,6,3
82,25,6,3
82,25,6,3
83,25,6,3
83,25,6,3
83,25,6,3
83,25,6,3
84,25,6,3
84,25,6,3
84,25,6,3
84,25,6,3
85,25,6,3
85,25,6,3
85,25,6,3
86,26,7,3
86,26,7,3
87,26,7,3
87,26,7,3
88,26,7,3
88,26,7,3
88,26,7,3
89,27,7,3
89,27,7,3
89,27,7,3
89,27,7,3
90,27,7,3
90,27,7,3
90,27,7,3
90,27,7,3
90,27,7,3
91,28,7,3
91,28,7,3
91,28,7,3
92,28,7,3
92,28,7,3
92,28,7,3
93,28,7,3
93,28,7,3
93,28,7,3
93,28,7,3
94,29,8,1
94,29,8,1
95,29,8,1
95,29,8,1
95,29,8,1
96,29,8,1
96,29,8,1
97,29,8,1
97,29,8,1
97,29,8,1
97,29,8,1
98,29,8,1
98,29,8,1
98,29,8,1
98,29,8,1
98,29,8,1
99,29,8,1
99,29,8,1
99,29,8,1
100,29,8,1
100,29,8,1
100,29,8,1
101,30,8,1
101,30,8,1
101,30,8,1
102,30,8,1
102,30,8,1
103,31,8,1
103,31,8,1
104,31,8,1
104,31,8,1
104,31,8,1
105,31,8,1
105,31,8,1
106,32,8,1
106,32,8,1
107,32,8,1
107,32,8,1
107,32,8,1
107,32,8,1
107,32,8,1
107,32,8,1
108,32,8,1
108,32,8,1
108,32,8,1
108,32,8,1
109,33,8,1
109,33,8,1
110,33,8,1
110,33,8,1
110,33,8,1
111,33,8,1
111,33,8,1
111,33,8,1
112,33,8,1
112,33,8,1
113,33,8,1
113,33,8,1
114,33,8,1
114,33,8,1
114,33,8,1
114,33,8,1
115,34,9,3
115,34,9,3
115,34,9,3
115,34,9,3
116,34,9,3
116,34,9,3
116,34,9,3
116,34,9,3
117,34,9,3
117,34,9,3
118,34,9,3
118,34,9,3
118,34,9,3
119,34,9,3
119,34,9,3
119,34,9,3
120,34,9,3
120,34,9,3
120,34,9,3
121,35,9,3
121,35,9,3
122,35,9,3
122,35,9,3
122,35,9,3
123,36,9,3
123,36,9,3
124,36,9,3
124,36,9,3
124,36,9,3
125,36,9,3
125,36,9,3
125,36,9,3
125,36,9,3
126,36,9,3
126,36,9,3
127,36,9,3
127,36,9,3
128,37,9,3
128,37,9,3
128,37,9,3
128,37,9,3
129,37,9,3
129,37,9,3
130,38,9,3
130,38,9,3
130,38,9,3
131,38,9,3
131,38,9,3
131,38,9,3
132,39,9,3
132,39,9,3
133,39,9,3
133,39,9,3
134,39,9,3
134,39,9,3
134,39,9,3
135,40,9,3
135,40,9,3
136,40,9,3
136,40,9,3
136,40,9,3
137,40,9,3
137,40,9,3
138,41,9,3
138,41,9,3
139,41,9,3
139,41,9,3
140,41,9,3
140,41,9,3
141,41,9,3
141,41,9,3
141,41,9,3
141,41,9,3
141,41,9,3
142,42,10,1
142,42,10,1
143,42,10,1
143,42,10,1
143,42,10,1
144,42,10,1
144,42,10,1
144,42,10,1
144,42,10,1
145,42,10,1
145,42,10,1
145,42,10,1
145,42,10,1
146,43,10,1
146,43,10,1
147,43,10,1
147,43,10,1
148,44,10,1
148,44,10,1
148,44,10,1
149,44,10,1
149,44,10,1
149,44,10,1
150,45,10,1
150,45,10,1
150,45,10,1
150,45,10,1
150,45,10,1
150,45,10,1
150,45,10,1
151,45,10,1
151,45,10,1
152,45,10,1
152,45,10,1
152,45,10,1
153,45,10,1
153,45,10,1
153,45,10,1
153,45,10,1
153,45,10,1
154,46,11,1
154,46,11,1
154,46,11,1
154,46,11,1
154,46,11,1
155,46,11,1
155,46,11,1
156,46,11,1
156,46,11,1
156,46,11,1
157,47,11,1
157,47,11,1
157,47,11,1
157,47,11,1
157,47,11,1
157,47,11,1
158,47,11,1
158,47,11,1
158,47,11,1
158,47,11,1
158,47,11,1
159,47,11,1
159,47,11,1
159,47,11,1
159,47,11,1
160,48,12,1
160,48,12,1
160,48,12,1
160,48,12,1
161,48,12,1
161,48,12,1
162,48,12,1
162,48,12,1
162,48,12,1
162,48,12,1
163,49,12,1
163,49,12,1
163,49,12,1
164,49,12,1
163,49,12,1
164,49,12,1
164,49,12,1
165,49,12,1
165,49,12,1
165,49,12,1
166,50,12,1
166,50,12,1
166,50,12,1
167,50,12,1
167,50,12,1
168,50,12,1
168,50,12,1
168,50,12,1
168,50,12,1
168,50,12,1
169,51,13,1
169,51,13,1
170,51,13,1
170,51,13,1
170,51,13,1
170,51,13,1
171,52,13,1
171,52,13,1
172,52,13,1
172,52,13,1
173,52,13,1
173,52,13,1
174,53,13,1
174,53,13,1
174,53,13,1
175,53,13,1
175,53,13,1
175,53,13,1
175,53,13,1
176,53,13,1
176,53,13,1
176,53,13,1
177,54,13,1
177,54,13,1
178,54,13,1
178,54,13,1
178,54,13,1
179,54,13,1
179,54,13,1
180,55,12,1
180,55,12,1
181,55,12,1
181,55,12,1
181,55,12,1
181,55,12,1
182,55,12,1
182,55,12,1
183,55,12,1
183,55,12,1
183,55,12,1
184,56,13,1
184,56,13,1
184,56,13,1
184,56,13,1
185,56,13,1
185,56,13,1
185,56,13,1
185,56,13,1
186,56,13,1
186,56,13,1
186,56,13,1
187,56,13,1
187,56,13,1
187,56,13,1
188,56,13,1
188,56,13,1
188,56,13,1
188,56,13,1
189,57,14,1
189,57,14,1
190,57,14,1
190,57,14,1
190,57,14,1
191,58,14,1
191,58,14,1
192,58,14,1
192,58,14,1
192,58,14,1
192,58,14,1
192,58,14,1
192,58,14,1
193,58,14,1
193,58,14,1
193,58,14,1
193,58,14,1
193,58,14,1
194,58,14,1
194,58,14,1
195,59,14,1
195,59,14,1
195,59,14,1
195,59,14,1
195,59,14,1
196,59,14,1
196,59,14,1
197,60,14,1
197,60,14,1
197,60,14,1
197,60,14,1
198,60,14,1
198,60,14,1
199,60,14,1
199,60,14,1
200,60,14,1
200,60,14,1
201,60,14,1
201,60,14,1
201,60,14,1
202,61,14,1
202,61,14,1
202,61,14,1
202,61,14,1
202,61,14,1
203,61,14,1
203,61,14,1
204,62,15,1
204,62,15,1
204,62,15,1
204,62,15,1
204,62,15,1
205,62,15,1
205,62,15,1
205,62,15,1
206,62,15,1
206,62,15,1
207,62,15,1
207,62,15,1
207,62,15,1
208,63,15,1
208,63,15,1
209,63,15,1
209,63,15,1
209,63,15,1
209,63,15,1
210,63,15,1
210,63,15,1
210,63,15,1
210,63,15,1
210,63,15,1
211,64,14,1
211,64,14,1
211,64,14,1
211,64,14,1
212,64,14,1
212,64,14,1
212,64,14,1
212,64,14,1
212,64,14,1
212,64,14,1
212,64,14,1
213,64,14,1
213,64,14,1
213,64,14,1
214,64,14,1
214,64,14,1
214,64,14,1
214,64,14,1
214,64,14,1
214,64,14,1
215,64,14,1
215,64,14,1
215,64,14,1
215,64,14,1
215,64,14,1
215,64,14,1
216,65,16,1
216,65,16,1
217,65,16,1
217,65,16,1
218,65,16,1
218,65,16,1
218,65,16,1
218,65,16,1
218,65,16,1
218,65,16,1
219,66,16,1
219,66,16,1
219,66,16,1
220,66,16,1
220,66,16,1
220,66,16,1
221,67,16,1
221,67,16,1
222,67,16,1
222,67,16,1
223,68,17,2
223,68,17,2
223,68,17,2
224,68,17,2
224,68,17,2
224,68,17,2
225,68,17,2
225,68,17,2
226,68,17,2
226,68,17,2
226,68,17,2
226,68,17,2
227,68,17,2
227,68,17,2
227,68,17,2
228,69,17,2
228,69,17,2
228,69,17,2
229,69,17,2
229,69,17,2
229,69,17,2
229,69,17,2
229,69,17,2
230,69,17,2
230,69,17,2
231,69,17,2
231,69,17,2
231,69,17,2
232,70,17,2
232,70,17,2
233,70,17,2
233,70,17,2
233,70,17,2
233,70,17,2
233,70,17,2
233,70,17,2
234,71,18,2
234,71,18,2
235,71,18,2
235,71,18,2
235,71,18,2
236,71,18,2
236,71,18,2
237,72,18,2
237,72,18,2
238,72,18,2
238,72,18,2
239,72,18,2
239,72,18,2
239,72,18,2
239,72,18,2
240,72,18,2
240,72,18,2
240,72,18,2
241,73,19,2
241,73,19,2
241,73,19,2
241,73,19,2
241,73,19,2
242,73,19,2
242,73,19,2
243,73,19,2
243,73,19,2
243,73,19,2
244,73,19,2
244,73,19,2
244,73,19,2
245,73,19,2
245,73,19,2
245,73,19,2
246,74,19,2
246,74,19,2
247,74,19,2
247,74,19,2
247,74,19,2
247,74,19,2
247,74,19,2
247,74,19,2
248,75,19,2
248,75,19,2
249,75,19,2
249,75,19,2
249,75,19,2
250,76,19,2
250,76,19,2
251,76,19,2
251,76,19,2
251,76,19,2
251,76,19,2
252,76,19,2
252,76,19,2
252,76,19,2
252,76,19,2
253,77,19,2
253,77,19,2
254,77,19,2
254,77,19,2
255,77,19,2
255,77,19,2
255,77,19,2
256,78,19,2
256,78,19,2
256,78,19,2
256,78,19,2
257,78,19,2
257,78,19,2
257,78,19,2
257,78,19,2
257,78,19,2
258,78,19,2
258,78,19,2
258,78,19,2
258,78,19,2
258,78,19,2
258,78,19,2
